ObID,Group,Date,AMPM,Scan,TimeInSec,IndividualA,Behavior,IndividualB
G_Gab20210202AM,Gabe,2021-02-02,AM,1,3,Gabe,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,1,5,Isabelle,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,1,11,Apple,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,1,13,Atilla,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,2,184,Gabe,Manipulate,
G_Gab20210202AM,Gabe,2021-02-02,AM,2,186,Isabelle,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,2,192,Apple,,
G_Gab20210202AM,Gabe,2021-02-02,AM,2,197,Atilla,,
G_Gab20210202AM,Gabe,2021-02-02,AM,3,363,Gabe,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,3,366,Isabelle,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,3,371,Apple,Proximity,Atilla
G_Gab20210202AM,Gabe,2021-02-02,AM,3,375,Atilla,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,4,546,Gabe,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,4,548,Isabelle,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,4,551,Apple,,
G_Gab20210202AM,Gabe,2021-02-02,AM,4,553,Atilla,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,5,724,Gabe,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,5,727,Isabelle,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,5,730,Apple,Groom,Atilla
G_Gab20210202AM,Gabe,2021-02-02,AM,5,734,Atilla,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,6,901,Gabe,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,6,903,Isabelle,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,6,906,Apple,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,6,908,Atilla,Proximity,Isabelle
G_Gab20210202AM,Gabe,2021-02-02,AM,7,1084,Gabe,Contact,Apple
G_Gab20210202AM,Gabe,2021-02-02,AM,7,1089,Isabelle,Contact,Atilla
G_Gab20210202AM,Gabe,2021-02-02,AM,7,1093,Apple,Groom,Gabe
G_Gab20210202AM,Gabe,2021-02-02,AM,7,1097,Atilla,Groom,Isabelle
G_Gab20210202AM,Gabe,2021-02-02,AM,8,1263,Gabe,Contact,Apple
G_Gab20210202AM,Gabe,2021-02-02,AM,8,1268,Isabelle,Contact,Atilla
G_Gab20210202AM,Gabe,2021-02-02,AM,8,1271,Apple,Groom,Gabe
G_Gab20210202AM,Gabe,2021-02-02,AM,8,1274,Atilla,Groom,Isabelle
G_Gab20210202AM,Gabe,2021-02-02,AM,9,1442,Gabe,,
G_Gab20210202AM,Gabe,2021-02-02,AM,9,1444,Isabelle,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,9,1447,Apple,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,9,1452,Atilla,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,10,1624,Gabe,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,10,1627,Isabelle,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,10,1630,Apple,Locomote,
G_Gab20210202AM,Gabe,2021-02-02,AM,10,1632,Atilla,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,11,1803,Gabe,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,11,1805,Isabelle,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,11,1808,Apple,Inactive,
G_Gab20210202AM,Gabe,2021-02-02,AM,11,1809,Atilla,Inactive,
G_Gab20210203PM,Gabe,2021-02-03,PM,1,2,Gabe,Locomote,
G_Gab20210203PM,Gabe,2021-02-03,PM,1,17,Isabelle,Locomote,
G_Gab20210203PM,Gabe,2021-02-03,PM,1,23,Apple,Solo-Feed,
G_Gab20210203PM,Gabe,2021-02-03,PM,1,29,Atilla,Locomote,
G_Gab20210203PM,Gabe,2021-02-03,PM,2,184,Gabe,Locomote,
G_Gab20210203PM,Gabe,2021-02-03,PM,2,186,Isabelle,Inactive,
G_Gab20210203PM,Gabe,2021-02-03,PM,2,244,Apple,Locomote,
G_Gab20210203PM,Gabe,2021-02-03,PM,2,248,Atilla,Locomote,
G_Gab20210203PM,Gabe,2021-02-03,PM,3,363,Gabe,Proximity-Feed,Apple
