ObID,Group,Date,AMPM,Scan,TimeInSec,IndividualA,Behavior,IndividualB
G_Gab20210502PM,Gabe,2021-05-02,PM,11,1802,Gabe,Solo-Feed,
G_Gab20210502PM,Gabe,2021-05-02,PM,11,1806,Isabelle,Inactive,
G_Gab20210502PM,Gabe,2021-05-02,PM,11,1810,Apple,Forage,
G_Gab20210502PM,Gabe,2021-05-02,PM,11,1814,Atilla,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,1,3,Gabe,Contact-Feed,Apple
G_Gab20210505PM,Gabe,2021-05-05,PM,1,10,Isabelle,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,1,14,Apple,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,1,17,Atilla,,
G_Gab20210505PM,Gabe,2021-05-05,PM,2,183,Gabe,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,2,189,Isabelle,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,2,193,Apple,Solo-Feed,
G_Gab20210505PM,Gabe,2021-05-05,PM,2,197,Atilla,Solo-Feed,
G_Gab20210505PM,Gabe,2021-05-05,PM,3,365,Gabe,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,3,370,Isabelle,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,3,372,Apple,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,3,377,Atilla,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,4,548,Gabe,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,4,555,Isabelle,Solo-Feed,
G_Gab20210505PM,Gabe,2021-05-05,PM,4,559,Apple,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,4,564,Atilla,Forage,
G_Gab20210505PM,Gabe,2021-05-05,PM,5,723,Gabe,Solo-Feed,
G_Gab20210505PM,Gabe,2021-05-05,PM,5,730,Isabelle,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,5,737,Apple,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,5,741,Atilla,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,6,906,Gabe,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,6,910,Isabelle,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,6,917,Apple,Forage,
G_Gab20210505PM,Gabe,2021-05-05,PM,6,921,Atilla,Solo-Feed,
G_Gab20210505PM,Gabe,2021-05-05,PM,7,1085,Gabe,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,7,1092,Isabelle,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,7,1095,Apple,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,7,1100,Atilla,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,8,1276,Gabe,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,8,1280,Isabelle,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,8,1296,Apple,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,8,1300,Atilla,Proximity,Gabe
G_Gab20210505PM,Gabe,2021-05-05,PM,9,1443,Gabe,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,9,1453,Isabelle,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,9,1456,Apple,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,9,1460,Atilla,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,10,1622,Gabe,Solo-Feed,
G_Gab20210505PM,Gabe,2021-05-05,PM,10,1628,Isabelle,Inactive,
G_Gab20210505PM,Gabe,2021-05-05,PM,10,1633,Apple,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,10,1638,Atilla,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,11,1803,Gabe,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,11,1807,Isabelle,Locomote,
G_Gab20210505PM,Gabe,2021-05-05,PM,11,1810,Apple,Solo-Feed,
G_Gab20210505PM,Gabe,2021-05-05,PM,11,1814,Atilla,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,1,0,Gabe,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,1,5,Isabelle,Forage,
G_Gab20210509PM,Gabe,2021-05-09,PM,1,16,Apple,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,1,21,Atilla,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,2,183,Gabe,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,2,188,Isabelle,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,2,193,Apple,Inactive,
G_Gab20210509PM,Gabe,2021-05-09,PM,2,199,Atilla,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,3,361,Gabe,Proximity-Feed,Apple
G_Gab20210509PM,Gabe,2021-05-09,PM,3,372,Isabelle,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,3,377,Apple,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,3,384,Atilla,Proximity-Feed,Gabe
G_Gab20210509PM,Gabe,2021-05-09,PM,4,543,Gabe,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,4,551,Isabelle,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,4,553,Apple,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,4,575,Atilla,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,5,725,Gabe,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,5,729,Isabelle,Inactive,
G_Gab20210509PM,Gabe,2021-05-09,PM,5,734,Apple,Forage,
G_Gab20210509PM,Gabe,2021-05-09,PM,5,755,Atilla,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,6,901,Gabe,Forage,
G_Gab20210509PM,Gabe,2021-05-09,PM,6,906,Isabelle,Inactive,
G_Gab20210509PM,Gabe,2021-05-09,PM,6,928,Apple,Forage,
G_Gab20210509PM,Gabe,2021-05-09,PM,6,932,Atilla,Inactive,
G_Gab20210509PM,Gabe,2021-05-09,PM,7,1086,Gabe,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,7,1093,Isabelle,Proximity,Apple
G_Gab20210509PM,Gabe,2021-05-09,PM,7,1102,Apple,Proximity,Isabelle
G_Gab20210509PM,Gabe,2021-05-09,PM,7,1110,Atilla,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,8,1269,Gabe,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,8,1273,Isabelle,Contact,Apple
G_Gab20210509PM,Gabe,2021-05-09,PM,8,1277,Apple,Groom,Isabelle
G_Gab20210509PM,Gabe,2021-05-09,PM,8,1280,Apple,Groom,Atilla
G_Gab20210509PM,Gabe,2021-05-09,PM,9,1446,Gabe,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,9,1455,Isabelle,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,9,1469,Apple,Proximity-Feed,Atilla
G_Gab20210509PM,Gabe,2021-05-09,PM,9,1478,Atilla,Proximity-Feed,Apple
G_Gab20210509PM,Gabe,2021-05-09,PM,10,1623,Gabe,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,10,1628,Isabelle,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,10,1636,Apple,,
G_Gab20210509PM,Gabe,2021-05-09,PM,10,1645,Atilla,Solo-Feed,
G_Gab20210509PM,Gabe,2021-05-09,PM,11,1803,Gabe,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,11,1818,Isabelle,Locomote,
G_Gab20210509PM,Gabe,2021-05-09,PM,11,1821,Apple,Proximity-Feed,Atilla
G_Gab20210509PM,Gabe,2021-05-09,PM,11,1834,Atilla,Proximity,Apple
G_Gab20210511PM,Gabe,2021-05-11,PM,1,3,Gabe,Inactive,
G_Gab20210511PM,Gabe,2021-05-11,PM,1,6,Isabelle,Inactive,
G_Gab20210511PM,Gabe,2021-05-11,PM,1,9,Apple,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,1,16,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,2,189,Isabelle,Inactive,
G_Gab20210511PM,Gabe,2021-05-11,PM,2,197,Apple,Inactive,
G_Gab20210511PM,Gabe,2021-05-11,PM,2,202,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,3,373,Gabe,Contact-Feed,Atilla
G_Gab20210511PM,Gabe,2021-05-11,PM,3,382,Isabelle,Inactive,
G_Gab20210511PM,Gabe,2021-05-11,PM,3,385,Apple,Solo-Feed,
G_Gab20210511PM,Gabe,2021-05-11,PM,3,389,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,4,544,Gabe,Forage,
G_Gab20210511PM,Gabe,2021-05-11,PM,4,549,Isabelle,Solo-Feed,
G_Gab20210511PM,Gabe,2021-05-11,PM,4,554,Apple,Abnormal,
G_Gab20210511PM,Gabe,2021-05-11,PM,4,558,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,5,723,Gabe,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,5,728,Isabelle,Solo-Feed,
G_Gab20210511PM,Gabe,2021-05-11,PM,5,734,Apple,Abnormal,
G_Gab20210511PM,Gabe,2021-05-11,PM,5,737,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,6,906,Gabe,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,6,911,Isabelle,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,6,915,Apple,Inactive,
G_Gab20210511PM,Gabe,2021-05-11,PM,6,917,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,7,1086,Gabe,Solo-Feed,
G_Gab20210511PM,Gabe,2021-05-11,PM,7,1091,Isabelle,Inactive,
G_Gab20210511PM,Gabe,2021-05-11,PM,7,1106,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,8,1267,Gabe,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,8,1270,Isabelle,,
G_Gab20210511PM,Gabe,2021-05-11,PM,8,1274,Apple,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,8,1277,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,9,1446,Gabe,Forage,
G_Gab20210511PM,Gabe,2021-05-11,PM,9,1453,Isabelle,Manipulate,
G_Gab20210511PM,Gabe,2021-05-11,PM,9,1458,Apple,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,9,1460,Atilla,Locomote,
G_Gab20210511PM,Gabe,2021-05-11,PM,10,1624,Gabe,Proximity,Atilla
G_Gab20210511PM,Gabe,2021-05-11,PM,10,1631,Isabelle,Forage,
G_Gab20210511PM,Gabe,2021-05-11,PM,10,1635,Apple,Forage,
G_Gab20210511PM,Gabe,2021-05-11,PM,10,1640,Atilla,Solo-Feed,
G_Gab20210511PM,Gabe,2021-05-11,PM,11,1804,Gabe,Solo-Feed,
G_Gab20210511PM,Gabe,2021-05-11,PM,11,1809,Isabelle,Forage,
G_Gab20210511PM,Gabe,2021-05-11,PM,11,1814,Apple,Forage,
G_Gab20210511PM,Gabe,2021-05-11,PM,11,1818,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,1,2,Gabe,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,1,5,Isabelle,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,1,10,Apple,Inactive,
G_Gab20210519AM,Gabe,2021-05-19,AM,1,13,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,2,182,Gabe,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,2,187,Isabelle,Groom,Isabelle
G_Gab20210519AM,Gabe,2021-05-19,AM,2,192,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,2,195,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,3,363,Gabe,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,3,366,Isabelle,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,3,371,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,3,373,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,4,542,Gabe,,
G_Gab20210519AM,Gabe,2021-05-19,AM,4,546,Isabelle,Inactive,
G_Gab20210519AM,Gabe,2021-05-19,AM,4,549,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,4,553,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,5,724,Gabe,Groom,Gabe
G_Gab20210519AM,Gabe,2021-05-19,AM,5,729,Isabelle,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,5,732,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,5,734,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,6,905,Gabe,Groom,Gabe
G_Gab20210519AM,Gabe,2021-05-19,AM,6,909,Isabelle,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,6,914,Apple,Proximity,Isabelle
G_Gab20210519AM,Gabe,2021-05-19,AM,6,919,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,7,1082,Gabe,Groom,Gabe
G_Gab20210519AM,Gabe,2021-05-19,AM,7,1088,Isabelle,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,7,1091,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,7,1093,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,8,1264,Gabe,Groom,Gabe
G_Gab20210519AM,Gabe,2021-05-19,AM,8,1267,Isabelle,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,8,1271,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,8,1273,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,9,1445,Gabe,Groom,Gabe
G_Gab20210519AM,Gabe,2021-05-19,AM,9,1450,Isabelle,Inactive,
G_Gab20210519AM,Gabe,2021-05-19,AM,9,1454,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,9,1459,Atilla,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,10,1624,Gabe,Inactive,
G_Gab20210519AM,Gabe,2021-05-19,AM,10,1630,Isabelle,Inactive,
G_Gab20210519AM,Gabe,2021-05-19,AM,10,1633,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,10,1640,Atilla,Inactive,
G_Gab20210519AM,Gabe,2021-05-19,AM,11,1804,Gabe,Inactive,
G_Gab20210519AM,Gabe,2021-05-19,AM,11,1809,Isabelle,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,11,1815,Apple,Locomote,
G_Gab20210519AM,Gabe,2021-05-19,AM,11,1818,Atilla,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,1,4,Gabe,Groom,Gabe
G_Gab20210526AM,Gabe,2021-05-26,AM,1,11,Ingrid,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,1,17,Apple,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,1,22,Atilla,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,2,187,Gabe,Groom,Gabe
G_Gab20210526AM,Gabe,2021-05-26,AM,2,191,Isabelle,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,2,209,Apple,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,2,219,Atilla,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,3,366,Gabe,Proximity,Apple
G_Gab20210526AM,Gabe,2021-05-26,AM,3,391,Ingrid,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,3,396,Apple,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,3,401,Atilla,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,4,557,Gabe,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,4,562,Isabelle,Abnormal,
G_Gab20210526AM,Gabe,2021-05-26,AM,4,569,Apple,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,4,573,Atilla,Abnormal,
G_Gab20210526AM,Gabe,2021-05-26,AM,5,725,Gabe,Groom,Gabe
G_Gab20210526AM,Gabe,2021-05-26,AM,5,731,Isabelle,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,5,737,Apple,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,5,742,Atilla,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,6,905,Gabe,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,6,919,Isabelle,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,6,925,Apple,Groom,Atilla
G_Gab20210526AM,Gabe,2021-05-26,AM,6,930,Atilla,Contact,Apple
G_Gab20210526AM,Gabe,2021-05-26,AM,7,1089,Gabe,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,7,1096,Isabelle,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,7,1106,Apple,Groom,Atilla
G_Gab20210526AM,Gabe,2021-05-26,AM,7,1113,Atilla,Contact,Apple
G_Gab20210526AM,Gabe,2021-05-26,AM,8,1266,Gabe,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,8,1275,Isabelle,Contact,Apple
G_Gab20210526AM,Gabe,2021-05-26,AM,8,1279,Apple,Groom,Isabelle
G_Gab20210526AM,Gabe,2021-05-26,AM,8,1283,Atilla,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,9,1442,Gabe,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,9,1450,Isabelle,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,9,1459,Apple,Groom,Gabe
G_Gab20210526AM,Gabe,2021-05-26,AM,9,1468,Atilla,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,10,1625,Gabe,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,10,1635,Isabelle,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,10,1642,Apple,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,10,1653,Atilla,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,11,1805,Gabe,Groom,Gabe
G_Gab20210526AM,Gabe,2021-05-26,AM,11,1813,Isabelle,Locomote,
G_Gab20210526AM,Gabe,2021-05-26,AM,11,1818,Apple,Inactive,
G_Gab20210526AM,Gabe,2021-05-26,AM,11,1823,Atilla,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,1,3,Gabe,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,1,7,Isabelle,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,1,13,Apple,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,1,16,Atilla,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,2,183,Gabe,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,2,186,Isabelle,Forage,
G_Gab20210528PM,Gabe,2021-05-28,PM,2,195,Apple,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,2,196,Atilla,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,3,367,Gabe,Forage,
G_Gab20210528PM,Gabe,2021-05-28,PM,3,371,Isabelle,Forage,
G_Gab20210528PM,Gabe,2021-05-28,PM,3,375,Apple,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,3,378,Atilla,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,4,545,Gabe,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,4,567,Isabelle,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,4,572,Apple,Forage,
G_Gab20210528PM,Gabe,2021-05-28,PM,4,579,Atilla,Forage,
G_Gab20210528PM,Gabe,2021-05-28,PM,5,729,Gabe,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,5,733,Isabelle,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,5,738,Apple,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,5,747,Atilla,Forage,
G_Gab20210528PM,Gabe,2021-05-28,PM,6,904,Gabe,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,6,908,Isabelle,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,6,919,Apple,Groom,Atilla
G_Gab20210528PM,Gabe,2021-05-28,PM,6,922,Atilla,Contact,Apple
G_Gab20210528PM,Gabe,2021-05-28,PM,7,1082,Gabe,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,7,1085,Isabelle,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,7,1087,Apple,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,7,1096,Atilla,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,8,1267,Gabe,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,8,1271,Isabelle,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,8,1277,Apple,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,8,1278,Atilla,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,9,1472,Gabe,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,9,1476,Isabelle,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,9,1479,Apple,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,9,1483,Atilla,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,10,1631,Gabe,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,10,1633,Isabelle,Inactive,
G_Gab20210528PM,Gabe,2021-05-28,PM,10,1635,Apple,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,10,1637,Atilla,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,11,1804,Gabe,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,11,1807,Isabelle,Locomote,
G_Gab20210528PM,Gabe,2021-05-28,PM,11,1809,Apple,Solo-Feed,
G_Gab20210528PM,Gabe,2021-05-28,PM,11,1813,Atilla,Inactive,
G_Gri20210505PM,Griffin,2021-05-05,PM,1,2,Griffin,Solo-Feed,
G_Gri20210505PM,Griffin,2021-05-05,PM,1,7,Lexi,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,1,15,Lily,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,1,21,Widget,Groom,Widget
G_Gri20210505PM,Griffin,2021-05-05,PM,1,25,Wren,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,2,185,Griffin,Groom,Griffin
G_Gri20210505PM,Griffin,2021-05-05,PM,2,200,Lexi,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,2,207,Lily,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,2,209,Widget,Inactive,
G_Gri20210505PM,Griffin,2021-05-05,PM,2,214,Wren,Groom,Wren
G_Gri20210505PM,Griffin,2021-05-05,PM,3,372,Griffin,Inactive,
G_Gri20210505PM,Griffin,2021-05-05,PM,3,397,Lexi,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,3,400,Lily,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,3,406,Widget,Solo-Feed,
G_Gri20210505PM,Griffin,2021-05-05,PM,3,411,Wren,Inactive,
G_Gri20210505PM,Griffin,2021-05-05,PM,4,544,Griffin,Inactive,
G_Gri20210505PM,Griffin,2021-05-05,PM,4,549,Lexi,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,4,556,Lily,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,4,560,Widget,Inactive,
G_Gri20210505PM,Griffin,2021-05-05,PM,4,562,Wren,Locomote,
G_Gri20210505PM,Griffin,2021-05-05,PM,5,723,Griffin,Inactive,
G_Gri20210505PM,Griffin,2021-05-05,PM,5,737,Lexi,Locomote,
