ObID,Group,Date,AMPM,Scan,TimeInSec,IndividualA,Behavior,IndividualB
G_Gab20210725PM,Gabe,2021-07-25,PM,1,0,Gabe,Proximity-Feed,Atilla
G_Gab20210725PM,Gabe,2021-07-25,PM,1,8,Isabelle,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,1,12,Apple,Inactive,
G_Gab20210725PM,Gabe,2021-07-25,PM,1,22,Atilla,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,2,182,Gabe,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,2,187,Isabelle,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,2,192,Apple,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,2,196,Atilla,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,3,361,Gabe,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,3,365,Isabelle,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,3,375,Apple,Inactive,
G_Gab20210725PM,Gabe,2021-07-25,PM,3,385,Atilla,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,4,543,Gabe,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,4,549,Isabelle,Forage,
G_Gab20210725PM,Gabe,2021-07-25,PM,4,561,Apple,Inactive,
G_Gab20210725PM,Gabe,2021-07-25,PM,4,568,Atilla,Proximity,Gabe
G_Gab20210725PM,Gabe,2021-07-25,PM,5,721,Gabe,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,5,726,Isabelle,Inactive,
G_Gab20210725PM,Gabe,2021-07-25,PM,5,742,Apple,Inactive,
G_Gab20210725PM,Gabe,2021-07-25,PM,5,746,Atilla,Forage,
G_Gab20210725PM,Gabe,2021-07-25,PM,5,754,Atilla,Proximity,Gabe
G_Gab20210725PM,Gabe,2021-07-25,PM,6,901,Gabe,Proximity-Feed,Atilla
G_Gab20210725PM,Gabe,2021-07-25,PM,6,909,Isabelle,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,6,914,Apple,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,6,919,Atilla,Groom,Atilla
G_Gab20210725PM,Gabe,2021-07-25,PM,7,1083,Gabe,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,7,1089,Isabelle,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,7,1093,Apple,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,7,1097,Atilla,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,8,1263,Gabe,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,8,1269,Isabelle,Inactive,
G_Gab20210725PM,Gabe,2021-07-25,PM,8,1276,Apple,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,8,1282,Atilla,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,9,1442,Gabe,Groom,Atilla
G_Gab20210725PM,Gabe,2021-07-25,PM,9,1458,Isabelle,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,9,1466,Apple,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,9,1474,Atilla,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,10,1622,Gabe,,
G_Gab20210725PM,Gabe,2021-07-25,PM,10,1628,Isabelle,Inactive,
G_Gab20210725PM,Gabe,2021-07-25,PM,10,1639,Apple,Proximity,Atilla
G_Gab20210725PM,Gabe,2021-07-25,PM,10,1646,Atilla,Locomote,
G_Gab20210725PM,Gabe,2021-07-25,PM,11,1802,Gabe,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,11,1808,Isabelle,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,11,1813,Apple,Solo-Feed,
G_Gab20210725PM,Gabe,2021-07-25,PM,11,1817,Atilla,Solo-Feed,
G_Gab20210728AM,Gabe,2021-07-28,AM,1,1,Gabe,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,1,6,Isabelle,Manipulate,
G_Gab20210728AM,Gabe,2021-07-28,AM,1,12,Apple,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,1,17,Atilla,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,2,182,Gabe,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,2,186,Isabelle,Forage,
G_Gab20210728AM,Gabe,2021-07-28,AM,2,193,Apple,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,2,199,Atilla,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,3,365,Gabe,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,3,367,Isabelle,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,3,370,Apple,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,3,377,Atilla,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,4,542,Gabe,Manipulate,
G_Gab20210728AM,Gabe,2021-07-28,AM,4,548,Isabelle,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,4,555,Apple,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,4,558,Atilla,Proximity,Gabe
G_Gab20210728AM,Gabe,2021-07-28,AM,5,724,Gabe,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,5,729,Isabelle,Forage,
G_Gab20210728AM,Gabe,2021-07-28,AM,5,742,Apple,Forage,
G_Gab20210728AM,Gabe,2021-07-28,AM,5,751,Atilla,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,6,903,Gabe,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,6,911,Isabelle,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,6,919,Apple,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,6,924,Atilla,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,7,1082,Gabe,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,7,1086,Isabelle,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,7,1094,Apple,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,7,1099,Atilla,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,8,1262,Gabe,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,8,1265,Isabelle,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,8,1273,Apple,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,8,1280,Atilla,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,9,1442,Gabe,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,9,1447,Isabelle,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,9,1458,Apple,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,9,1470,Atilla,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,10,1622,Gabe,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,10,1631,Isabelle,Forage,
G_Gab20210728AM,Gabe,2021-07-28,AM,10,1638,Apple,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,10,1642,Atilla,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,11,1802,Gabe,Inactive,
G_Gab20210728AM,Gabe,2021-07-28,AM,11,1809,Isabelle,Locomote,
G_Gab20210728AM,Gabe,2021-07-28,AM,11,1820,Apple,Locomote,
