ObID,Group,Date,AMPM,Scan,TimeInSec,IndividualA,Behavior,IndividualB
G_Gab20220104AM,Gabe,2022-01-04,AM,1,6,Gabe,,
G_Gab20220104AM,Gabe,2022-01-04,AM,1,11,Isabelle,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,1,19,Apple,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,1,23,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,2,185,Gabe,Groom,Gabe
G_Gab20220104AM,Gabe,2022-01-04,AM,2,195,Isabelle,Groom,Isabelle
G_Gab20220104AM,Gabe,2022-01-04,AM,2,203,Apple,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,2,209,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,3,374,Gabe,,
G_Gab20220104AM,Gabe,2022-01-04,AM,3,392,Isabelle,Proximity,Apple
G_Gab20220104AM,Gabe,2022-01-04,AM,3,403,Apple,Solo-Feed,
G_Gab20220104AM,Gabe,2022-01-04,AM,3,411,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,4,547,Gabe,Groom,Gabe
G_Gab20220104AM,Gabe,2022-01-04,AM,4,557,Isabelle,Inactive,
G_Gab20220104AM,Gabe,2022-01-04,AM,4,563,Apple,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,4,569,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,5,733,Gabe,Proximity,Apple
G_Gab20220104AM,Gabe,2022-01-04,AM,5,743,Isabelle,Inactive,
G_Gab20220104AM,Gabe,2022-01-04,AM,5,752,Apple,Inactive,
G_Gab20220104AM,Gabe,2022-01-04,AM,5,757,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,6,904,Gabe,Inactive,
G_Gab20220104AM,Gabe,2022-01-04,AM,6,910,Isabelle,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,6,916,Apple,,
G_Gab20220104AM,Gabe,2022-01-04,AM,6,930,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,7,1085,Gabe,Inactive,
G_Gab20220104AM,Gabe,2022-01-04,AM,7,1096,Isabelle,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,7,1100,Apple,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,7,1104,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,8,1269,Gabe,Groom,Gabe
G_Gab20220104AM,Gabe,2022-01-04,AM,8,1274,Gabe,Contact,Apple
G_Gab20220104AM,Gabe,2022-01-04,AM,8,1281,Isabelle,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,8,1286,Apple,Groom,Gabe
G_Gab20220104AM,Gabe,2022-01-04,AM,8,1293,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,9,1447,Gabe,Inactive,
G_Gab20220104AM,Gabe,2022-01-04,AM,9,1452,Isabelle,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,9,1471,Apple,Inactive,
G_Gab20220104AM,Gabe,2022-01-04,AM,9,1478,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,10,1624,Gabe,Groom,Gabe
G_Gab20220104AM,Gabe,2022-01-04,AM,10,1631,Isabelle,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,10,1636,Apple,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,10,1641,Atilla,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,11,1805,Gabe,,
G_Gab20220104AM,Gabe,2022-01-04,AM,11,1808,Isabelle,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,11,1815,Apple,Locomote,
G_Gab20220104AM,Gabe,2022-01-04,AM,11,1818,Atilla,Locomote,
G_Gab20220105AM,Gabe,2022-01-05,AM,1,2,Gabe,Locomote,
G_Gab20220105AM,Gabe,2022-01-05,AM,1,5,Isabelle,Locomote,
G_Gab20220105AM,Gabe,2022-01-05,AM,1,12,Apple,Locomote,
G_Gab20220105AM,Gabe,2022-01-05,AM,1,15,Atilla,Locomote,
G_Gab20220105AM,Gabe,2022-01-05,AM,2,182,Gabe,,
