ObID,Group,Date,AMPM,Scan,TimeInSec,IndividualA,Behavior,IndividualB
G_Gab20210126AM,Gabe,2021-01-26,AM,6,923,Atilla,Locomote,
G_Gab20210126AM,Gabe,2021-01-26,AM,7,1087,Gabe,Locomote,
G_Gab20210126AM,Gabe,2021-01-26,AM,7,1091,Isabelle,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,7,1093,Apple,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,7,1095,Atilla,Locomote,
G_Gab20210126AM,Gabe,2021-01-26,AM,8,1264,Gabe,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,8,1267,Isabelle,Locomote,
G_Gab20210126AM,Gabe,2021-01-26,AM,8,1269,Apple,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,8,1272,Atilla,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,9,1442,Gabe,,
G_Gab20210126AM,Gabe,2021-01-26,AM,9,1447,Isabelle,Locomote,
G_Gab20210126AM,Gabe,2021-01-26,AM,9,1450,Apple,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,9,1454,Atilla,Manipulate,
G_Gab20210126AM,Gabe,2021-01-26,AM,10,1622,Gabe,,
G_Gab20210126AM,Gabe,2021-01-26,AM,10,1624,Isabelle,,
G_Gab20210126AM,Gabe,2021-01-26,AM,10,1629,Apple,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,10,1632,Atilla,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,11,1807,Gabe,,
G_Gab20210126AM,Gabe,2021-01-26,AM,11,1810,Isabelle,Locomote,
G_Gab20210126AM,Gabe,2021-01-26,AM,11,1812,Apple,Inactive,
G_Gab20210126AM,Gabe,2021-01-26,AM,11,1813,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,1,6,Gabe,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,1,14,Isabelle,Forage,
G_Gab20210127PM,Gabe,2021-01-27,PM,1,24,Apple,Inactive,
G_Gab20210127PM,Gabe,2021-01-27,PM,1,26,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,2,183,Gabe,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,2,188,Isabelle,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,2,192,Apple,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,2,197,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,3,367,Gabe,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,3,372,Isabelle,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,3,377,Apple,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,3,382,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,4,547,Gabe,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,4,553,Isabelle,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,4,556,Apple,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,4,561,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,5,726,Gabe,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,5,735,Isabelle,Inactive,
G_Gab20210127PM,Gabe,2021-01-27,PM,5,745,Apple,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,5,751,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,6,902,Gabe,Inactive,
G_Gab20210127PM,Gabe,2021-01-27,PM,6,916,Isabelle,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,6,929,Apple,Inactive,
G_Gab20210127PM,Gabe,2021-01-27,PM,6,937,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,7,1082,Gabe,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,7,1101,Isabelle,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,7,1111,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,8,1263,Gabe,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,8,1282,Isabelle,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,8,1287,Apple,Inactive,
G_Gab20210127PM,Gabe,2021-01-27,PM,8,1290,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,9,1446,Gabe,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,9,1450,Isabelle,Inactive,
G_Gab20210127PM,Gabe,2021-01-27,PM,9,1455,Apple,Inactive,
G_Gab20210127PM,Gabe,2021-01-27,PM,9,1460,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,10,1625,Gabe,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,10,1629,Isabelle,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,10,1635,Apple,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,10,1643,Atilla,Locomote,
G_Gab20210127PM,Gabe,2021-01-27,PM,11,1803,Gabe,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,11,1809,Isabelle,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,11,1816,Apple,Solo-Feed,
G_Gab20210127PM,Gabe,2021-01-27,PM,11,1821,Atilla,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,1,1,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,1,6,Isabelle,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,1,13,Apple,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,1,17,Atilla,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,2,183,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,2,187,Isabelle,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,2,190,Apple,Solo-Feed,
G_Gab20210131PM,Gabe,2021-01-31,PM,2,197,Atilla,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,3,363,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,3,366,Isabelle,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,3,370,Apple,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,3,374,Atilla,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,4,543,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,4,547,Isabelle,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,4,550,Apple,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,4,555,Atilla,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,5,723,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,5,726,Isabelle,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,5,731,Apple,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,5,736,Atilla,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,6,903,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,6,906,Isabelle,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,6,911,Apple,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,6,916,Atilla,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,7,1083,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,7,1087,Isabelle,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,7,1095,Apple,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,7,1104,Atilla,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,8,1266,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,8,1268,Isabelle,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,8,1273,Apple,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,8,1275,Atilla,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,9,1446,Gabe,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,9,1451,Isabelle,Solo-Feed,
G_Gab20210131PM,Gabe,2021-01-31,PM,9,1457,Apple,Forage,
G_Gab20210131PM,Gabe,2021-01-31,PM,9,1463,Atilla,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,10,1636,Gabe,Proximity,Atilla
G_Gab20210131PM,Gabe,2021-01-31,PM,10,1644,Isabelle,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,10,1647,Apple,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,10,1653,Atilla,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,11,1801,Gabe,Proximity,Atilla
G_Gab20210131PM,Gabe,2021-01-31,PM,11,1807,Isabelle,Locomote,
G_Gab20210131PM,Gabe,2021-01-31,PM,11,1809,Apple,Inactive,
G_Gab20210131PM,Gabe,2021-01-31,PM,11,1812,Atilla,Proximity,Gabe
G_Gri20210106PM,Griffin,2021-01-06,PM,1,3,Griffin,Proximity-Feed,Lexi
G_Gri20210106PM,Griffin,2021-01-06,PM,1,6,Lexi,Proximity-Feed,Griffin
G_Gri20210106PM,Griffin,2021-01-06,PM,1,9,Lily,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,1,11,Widget,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,1,15,Wren,Forage,
G_Gri20210106PM,Griffin,2021-01-06,PM,2,182,Griffin,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,2,183,Lexi,Proximity-Feed,Wren
G_Gri20210106PM,Griffin,2021-01-06,PM,2,191,Lily,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,2,192,Widget,Proximity-Feed,Lexi
G_Gri20210106PM,Griffin,2021-01-06,PM,2,209,Wren,Proximity-Feed,Lexi
G_Gri20210106PM,Griffin,2021-01-06,PM,3,362,Griffin,Forage,
G_Gri20210106PM,Griffin,2021-01-06,PM,3,364,Lexi,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,3,369,Lily,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,3,373,Widget,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,3,376,Wren,Forage,
G_Gri20210106PM,Griffin,2021-01-06,PM,4,545,Griffin,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,4,546,Lexi,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,4,549,Lily,Forage,
G_Gri20210106PM,Griffin,2021-01-06,PM,4,552,Widget,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,4,556,Wren,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,5,723,Griffin,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,5,726,Lexi,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,5,736,Lily,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,5,738,Widget,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,5,741,Wren,Contact-Feed,Griffin
G_Gri20210106PM,Griffin,2021-01-06,PM,6,902,Griffin,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,6,908,Lexi,Forage,
G_Gri20210106PM,Griffin,2021-01-06,PM,6,913,Lily,Proximity-Feed,Griffin
G_Gri20210106PM,Griffin,2021-01-06,PM,6,918,Widget,Inactive,
G_Gri20210106PM,Griffin,2021-01-06,PM,6,921,Wren,Proximity-Feed,Griffin
G_Gri20210106PM,Griffin,2021-01-06,PM,7,1084,Griffin,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,7,1089,Lexi,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,7,1093,Lily,Forage,
G_Gri20210106PM,Griffin,2021-01-06,PM,7,1097,Widget,Proximity,Lexi
G_Gri20210106PM,Griffin,2021-01-06,PM,7,1100,Wren,Inactive,
G_Gri20210106PM,Griffin,2021-01-06,PM,8,1263,Griffin,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,8,1267,Lexi,Proximity-Feed,Widget
G_Gri20210106PM,Griffin,2021-01-06,PM,8,1273,Lily,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,8,1275,Widget,Contact,Lexi
G_Gri20210106PM,Griffin,2021-01-06,PM,8,1279,Widget,Manipulate,
G_Gri20210106PM,Griffin,2021-01-06,PM,8,1280,Wren,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,9,1442,Griffin,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,9,1446,Lexi,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,9,1451,Lily,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,9,1453,Widget,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,9,1455,Wren,Forage,
G_Gri20210106PM,Griffin,2021-01-06,PM,10,1622,Griffin,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,10,1625,Lexi,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,10,1630,Lily,Forage,
G_Gri20210106PM,Griffin,2021-01-06,PM,10,1633,Widget,Contact-Feed,Contact-Feed
G_Gri20210106PM,Griffin,2021-01-06,PM,10,1651,Wren,Contact-Feed,Widget
G_Gri20210106PM,Griffin,2021-01-06,PM,11,1803,Griffin,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,11,1804,Lexi,Solo-Feed,
G_Gri20210106PM,Griffin,2021-01-06,PM,11,1807,Lily,Locomote,
G_Gri20210106PM,Griffin,2021-01-06,PM,11,1811,Widget,,
G_Gri20210106PM,Griffin,2021-01-06,PM,11,1813,Wren,Manipulate,
G_Gri20210113PM,Griffin,2021-01-13,PM,,,IndividualA,Behavior,IndividualB
G_Gri20210113PM,Griffin,2021-01-13,PM,1,4,Griffin,Locomote,
G_Gri20210113PM,Griffin,2021-01-13,PM,1,11,Lexi,Solo-Feed,
G_Gri20210113PM,Griffin,2021-01-13,PM,1,24,Lily,Locomote,
G_Gri20210113PM,Griffin,2021-01-13,PM,1,34,Widget,Solo-Feed,
G_Gri20210113PM,Griffin,2021-01-13,PM,1,49,Wren,Locomote,
G_Gri20210113PM,Griffin,2021-01-13,PM,2,202,Griffin,Solo-Feed,
