ObID,Group,Date,AMPM,Scan,TimeInSec,IndividualA,Behavior,IndividualB
G_Gab20210406AM,Gabe,2021-04-06,AM,9,1444,Gabe,Inactive,
G_Gab20210406AM,Gabe,2021-04-06,AM,9,1449,Isabelle,Inactive,
G_Gab20210406AM,Gabe,2021-04-06,AM,9,1453,Apple,Locomote,
G_Gab20210406AM,Gabe,2021-04-06,AM,9,1454,Atilla,Locomote,
G_Gab20210406AM,Gabe,2021-04-06,AM,10,1624,Gabe,Locomote,
G_Gab20210406AM,Gabe,2021-04-06,AM,10,1629,Isabelle,Inactive,
G_Gab20210406AM,Gabe,2021-04-06,AM,10,1632,Apple,Locomote,
G_Gab20210406AM,Gabe,2021-04-06,AM,10,1634,Atilla,Locomote,
G_Gab20210406AM,Gabe,2021-04-06,AM,11,1803,Gabe,Locomote,
G_Gab20210406AM,Gabe,2021-04-06,AM,11,1807,Isabelle,Inactive,
G_Gab20210406AM,Gabe,2021-04-06,AM,11,1810,Apple,Locomote,
G_Gab20210406AM,Gabe,2021-04-06,AM,11,1811,Atilla,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,1,3,Gabe,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,1,5,Isabelle,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,1,8,Apple,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,1,11,Atilla,Abnormal,
G_Gab20210406PM,Gabe,2021-04-06,PM,2,188,Gabe,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,2,194,Isabelle,Forage,
G_Gab20210406PM,Gabe,2021-04-06,PM,2,199,Apple,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,2,202,Atilla,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,3,362,Gabe,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,3,373,Isabelle,Forage,
G_Gab20210406PM,Gabe,2021-04-06,PM,3,380,Apple,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,3,383,Atilla,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,4,545,Gabe,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,4,549,Isabelle,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,4,556,Apple,Abnormal,
G_Gab20210406PM,Gabe,2021-04-06,PM,4,563,Atilla,,
G_Gab20210406PM,Gabe,2021-04-06,PM,5,727,Gabe,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,5,732,Isabelle,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,5,735,Apple,Solo-Feed,
G_Gab20210406PM,Gabe,2021-04-06,PM,5,743,Atilla,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,6,903,Gabe,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,6,910,Isabelle,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,6,916,Apple,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,6,919,Atilla,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,7,1086,Gabe,Manipulate,
G_Gab20210406PM,Gabe,2021-04-06,PM,7,1090,Isabelle,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,7,1092,Apple,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,7,1094,Atilla,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,8,1261,Gabe,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,8,1270,Isabelle,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,8,1274,Apple,Abnormal,
G_Gab20210406PM,Gabe,2021-04-06,PM,8,1280,Atilla,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,9,1443,Gabe,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,9,1449,Isabelle,Groom,Isabelle
G_Gab20210406PM,Gabe,2021-04-06,PM,9,1453,Apple,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,9,1456,Atilla,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,10,1623,Gabe,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,10,1626,Isabelle,Forage,
G_Gab20210406PM,Gabe,2021-04-06,PM,10,1633,Apple,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,10,1637,Atilla,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,11,1805,Gabe,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,11,1808,Isabelle,Inactive,
G_Gab20210406PM,Gabe,2021-04-06,PM,11,1810,Apple,Locomote,
G_Gab20210406PM,Gabe,2021-04-06,PM,11,1812,Atilla,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,1,1,Gabe,Inactive,
G_Gab20210407AM,Gabe,2021-04-07,AM,1,4,Isabelle,Inactive,
G_Gab20210407AM,Gabe,2021-04-07,AM,1,7,Apple,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,1,9,Atilla,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,2,182,Gabe,Inactive,
G_Gab20210407AM,Gabe,2021-04-07,AM,2,187,Isabelle,Contact,Apple
G_Gab20210407AM,Gabe,2021-04-07,AM,2,189,Apple,Groom,Isabelle
G_Gab20210407AM,Gabe,2021-04-07,AM,2,192,Atilla,Inactive,
G_Gab20210407AM,Gabe,2021-04-07,AM,3,363,Gabe,Contact,Apple
G_Gab20210407AM,Gabe,2021-04-07,AM,3,369,Isabelle,Proximity,Apple
G_Gab20210407AM,Gabe,2021-04-07,AM,3,373,Apple,Groom,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,3,376,Apple,Contact,Atilla
G_Gab20210407AM,Gabe,2021-04-07,AM,3,378,Apple,Proximity,Isabelle
G_Gab20210407AM,Gabe,2021-04-07,AM,3,381,Atilla,Contact,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,3,387,Atilla,Proximity,Isabelle
G_Gab20210407AM,Gabe,2021-04-07,AM,4,543,Gabe,Contact,Isabelle
G_Gab20210407AM,Gabe,2021-04-07,AM,4,547,Isabelle,Groom,Apple
G_Gab20210407AM,Gabe,2021-04-07,AM,4,553,Isabelle,Contact,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,4,558,Apple,Groom,Isabelle
G_Gab20210407AM,Gabe,2021-04-07,AM,4,560,Apple,Contact,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,4,563,Atilla,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,5,721,Gabe,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,5,723,Isabelle,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,5,725,Apple,Inactive,
G_Gab20210407AM,Gabe,2021-04-07,AM,5,728,Atilla,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,6,902,Gabe,Inactive,
G_Gab20210407AM,Gabe,2021-04-07,AM,6,907,Isabelle,Inactive,
G_Gab20210407AM,Gabe,2021-04-07,AM,6,909,Apple,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,6,911,Atilla,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,7,1082,Gabe,Inactive,
G_Gab20210407AM,Gabe,2021-04-07,AM,7,1086,Isabelle,Contact,Atilla
G_Gab20210407AM,Gabe,2021-04-07,AM,7,1091,Apple,Contact,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,7,1094,Atilla,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,8,1262,Gabe,Contact,Apple
G_Gab20210407AM,Gabe,2021-04-07,AM,8,1265,Isabelle,Contact,Atilla
G_Gab20210407AM,Gabe,2021-04-07,AM,8,1268,Apple,Groom,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,8,1271,Atilla,Groom,Isabelle
G_Gab20210407AM,Gabe,2021-04-07,AM,9,1442,Gabe,Groom,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,9,1444,Isabelle,Contact,Atilla
G_Gab20210407AM,Gabe,2021-04-07,AM,9,1447,Apple,Contact,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,9,1451,Atilla,Proximity,Isabelle
G_Gab20210407AM,Gabe,2021-04-07,AM,10,1622,Gabe,Contact,Apple
G_Gab20210407AM,Gabe,2021-04-07,AM,10,1625,Isabelle,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,10,1627,Apple,Groom,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,10,1630,Atilla,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,11,1803,Gabe,Contact,Apple
G_Gab20210407AM,Gabe,2021-04-07,AM,11,1814,Isabelle,Locomote,
G_Gab20210407AM,Gabe,2021-04-07,AM,11,1817,Apple,Groom,Gabe
G_Gab20210407AM,Gabe,2021-04-07,AM,11,1820,Atilla,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,1,3,Gabe,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,1,6,Isabelle,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,1,10,Apple,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,1,12,Atilla,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,2,183,Gabe,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,2,185,Isabelle,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,2,188,Apple,,
G_Gab20210413AM,Gabe,2021-04-13,AM,2,192,Atilla,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,3,362,Gabe,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,3,364,Isabelle,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,3,366,Apple,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,3,369,Atilla,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,4,543,Gabe,Groom,Gabe
G_Gab20210413AM,Gabe,2021-04-13,AM,4,549,Isabelle,,
G_Gab20210413AM,Gabe,2021-04-13,AM,4,550,Apple,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,4,552,Atilla,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,5,721,Gabe,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,5,724,Isabelle,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,5,726,Apple,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,5,728,Atilla,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,6,902,Gabe,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,6,904,Isabelle,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,6,909,Apple,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,6,911,Atilla,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,7,1083,Gabe,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,7,1088,Isabelle,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,7,1090,Apple,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,7,1094,Atilla,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,8,1261,Gabe,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,8,1268,Isabelle,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,8,1270,Apple,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,8,1272,Atilla,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,9,1444,Gabe,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,9,1447,Isabelle,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,9,1449,Apple,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,9,1450,Atilla,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,10,1622,Gabe,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,10,1625,Isabelle,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,10,1627,Apple,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,10,1629,Atilla,Locomote,
G_Gab20210413AM,Gabe,2021-04-13,AM,11,1805,Gabe,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,11,1808,Isabelle,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,11,1810,Apple,Inactive,
G_Gab20210413AM,Gabe,2021-04-13,AM,11,1813,Atilla,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,1,3,Gabe,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,1,7,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,1,10,Apple,,
G_Gab20210414AM,Gabe,2021-04-14,AM,1,12,Atilla,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,2,183,Gabe,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,2,188,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,2,191,Apple,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,2,192,Atilla,,
G_Gab20210414AM,Gabe,2021-04-14,AM,3,363,Gabe,,
G_Gab20210414AM,Gabe,2021-04-14,AM,3,367,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,3,370,Apple,,
G_Gab20210414AM,Gabe,2021-04-14,AM,3,373,Atilla,Proximity,Isabelle
G_Gab20210414AM,Gabe,2021-04-14,AM,4,542,Gabe,,
G_Gab20210414AM,Gabe,2021-04-14,AM,4,544,Isabelle,,
G_Gab20210414AM,Gabe,2021-04-14,AM,4,548,Apple,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,4,551,Atilla,,
G_Gab20210414AM,Gabe,2021-04-14,AM,5,721,Gabe,,
G_Gab20210414AM,Gabe,2021-04-14,AM,5,726,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,5,730,Apple,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,5,734,Atilla,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,6,904,Gabe,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,6,907,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,6,910,Apple,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,6,912,Atilla,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,7,1081,Gabe,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,7,1085,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,7,1087,Apple,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,7,1089,Atilla,,
G_Gab20210414AM,Gabe,2021-04-14,AM,8,1264,Gabe,Contact,Atilla
G_Gab20210414AM,Gabe,2021-04-14,AM,8,1268,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,8,1270,Apple,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,8,1271,Atilla,Groom,Atilla
G_Gab20210414AM,Gabe,2021-04-14,AM,8,1273,Atilla,Contact,Gabe
G_Gab20210414AM,Gabe,2021-04-14,AM,9,1443,Gabe,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,9,1447,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,9,1448,Apple,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,9,1450,Atilla,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,10,1623,Gabe,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,10,1626,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,10,1628,Apple,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,10,1629,Atilla,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,11,1803,Gabe,Inactive,
G_Gab20210414AM,Gabe,2021-04-14,AM,11,1808,Isabelle,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,11,1810,Apple,Locomote,
G_Gab20210414AM,Gabe,2021-04-14,AM,11,1812,Atilla,Groom,Atilla
G_Gab20210414PM,Gabe,2021-04-14,PM,1,3,Gabe,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,1,8,Isabelle,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,1,13,Apple,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,1,18,Atilla,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,2,210,Gabe,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,2,214,Isabelle,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,2,217,Apple,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,2,221,Atilla,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,3,363,Gabe,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,3,373,Isabelle,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,3,377,Apple,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,3,380,Atilla,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,4,542,Gabe,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,4,548,Isabelle,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,4,556,Apple,Forage,
G_Gab20210414PM,Gabe,2021-04-14,PM,4,578,Atilla,,
G_Gab20210414PM,Gabe,2021-04-14,PM,5,728,Gabe,Inactive,
G_Gab20210414PM,Gabe,2021-04-14,PM,5,732,Isabelle,Inactive,
G_Gab20210414PM,Gabe,2021-04-14,PM,5,735,Apple,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,5,738,Atilla,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,6,902,Gabe,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,6,906,Isabelle,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,6,910,Apple,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,6,916,Atilla,Proximity,Gabe
G_Gab20210414PM,Gabe,2021-04-14,PM,7,1085,Gabe,Forage,
G_Gab20210414PM,Gabe,2021-04-14,PM,7,1091,Isabelle,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,7,1095,Apple,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,7,1099,Atilla,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,8,1279,Gabe,,
G_Gab20210414PM,Gabe,2021-04-14,PM,8,1289,Isabelle,Inactive,
G_Gab20210414PM,Gabe,2021-04-14,PM,8,1292,Apple,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,8,1297,Atilla,Inactive,
G_Gab20210414PM,Gabe,2021-04-14,PM,9,1443,Gabe,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,9,1448,Isabelle,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,9,1452,Apple,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,9,1454,Atilla,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,10,1622,Gabe,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,10,1627,Isabelle,Solo-Feed,
G_Gab20210414PM,Gabe,2021-04-14,PM,10,1631,Apple,Inactive,
G_Gab20210414PM,Gabe,2021-04-14,PM,10,1636,Atilla,Proximity-Feed,Gabe
G_Gab20210414PM,Gabe,2021-04-14,PM,11,1804,Gabe,Locomote,
G_Gab20210414PM,Gabe,2021-04-14,PM,11,1818,Isabelle,Inactive,
G_Gab20210414PM,Gabe,2021-04-14,PM,11,1822,Apple,Inactive,
G_Gab20210414PM,Gabe,2021-04-14,PM,11,1824,Atilla,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,1,1,Gabe,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,1,5,Isabelle,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,1,7,Apple,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,1,9,Atilla,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,2,184,Gabe,Inactive,
G_Gab20210421AM,Gabe,2021-04-21,AM,2,188,Isabelle,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,2,191,Apple,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,2,193,Atilla,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,3,365,Gabe,Inactive,
G_Gab20210421AM,Gabe,2021-04-21,AM,3,367,Isabelle,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,3,369,Apple,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,3,371,Atilla,Inactive,
G_Gab20210421AM,Gabe,2021-04-21,AM,4,543,Gabe,Groom,Gabe
G_Gab20210421AM,Gabe,2021-04-21,AM,4,548,Isabelle,Inactive,
G_Gab20210421AM,Gabe,2021-04-21,AM,4,553,Apple,Groom,Apple
G_Gab20210421AM,Gabe,2021-04-21,AM,4,555,Atilla,Locomote,
G_Gab20210421AM,Gabe,2021-04-21,AM,5,725,Gabe,Inactive,
G_Gab20210421AM,Gabe,2021-04-21,AM,5,729,Isabelle,Locomote,
