ObID,Group,Date,AMPM,Scan,TimeInSec,IndividualA,Behavior,IndividualB
G_Log20220603AM,Logan,6/3/2022,AM,1,3,Logan,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,1,9,Ivory,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,1,14,Ira,Inactive,
G_Log20220603AM,Logan,6/3/2022,AM,1,23,Irene,Inactive,
G_Log20220603AM,Logan,6/3/2022,AM,1,32,Paddy,Inactive,
G_Log20220603AM,Logan,6/3/2022,AM,1,36,Ingrid,Proximity,Logan
G_Log20220603AM,Logan,6/3/2022,AM,2,187,Logan,Groom,Logan
G_Log20220603AM,Logan,6/3/2022,AM,2,195,Ivory,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,2,201,Ira,Inactive,
G_Log20220603AM,Logan,6/3/2022,AM,2,205,Irene,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,2,207,Paddy,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,2,212,Ingrid,Groom,Logan
G_Log20220603AM,Logan,6/3/2022,AM,3,365,Logan,Proximity,Ivory
G_Log20220603AM,Logan,6/3/2022,AM,3,375,Ivory,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,3,388,Ira,Contact,Ingrid
G_Log20220603AM,Logan,6/3/2022,AM,3,393,Irene,,
G_Log20220603AM,Logan,6/3/2022,AM,3,398,Paddy,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,3,412,Ingrid,Groom,Ira
G_Log20220603AM,Logan,6/3/2022,AM,4,543,Logan,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,4,553,Ivory,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,4,562,Ira,Inactive,
G_Log20220603AM,Logan,6/3/2022,AM,4,568,Irene,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,4,574,Paddy,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,4,577,Ingrid,Groom,Logan
G_Log20220603AM,Logan,6/3/2022,AM,5,724,Logan,Contact,Ira
G_Log20220603AM,Logan,6/3/2022,AM,5,734,Ivory,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,5,737,Ira,Groom,Logan
G_Log20220603AM,Logan,6/3/2022,AM,5,740,Ira,Proximity,Ingrid
G_Log20220603AM,Logan,6/3/2022,AM,5,744,Irene,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,5,746,Paddy,Locomote,
G_Log20220603AM,Logan,6/3/2022,AM,5,754,Ingrid,Groom,Logan
G_Log20220603AM,Logan,6/3/2022,AM,5,757,Ingrid,Proximity,Ira
G_Log20220603AM,Logan,6/3/2022,AM,6,907,Logan,Locomote,
