ObID,Group,Date,AMPM,Scan,TimeInSec,IndividualA,Behavior,IndividualB
G_Mas20221027AM,Mason,10/27/2022,AM,1,16,Mason,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,1,22,Scarlett,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,1,25,Benny,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,1,30,Bias,Contact,Bailey
G_Mas20221027AM,Mason,10/27/2022,AM,1,33,Bailey,Contact,Bias
G_Mas20221027AM,Mason,10/27/2022,AM,1,39,Beeker,,
G_Mas20221027AM,Mason,10/27/2022,AM,1,52,Gonzo,Manipulate,
G_Mas20221027AM,Mason,10/27/2022,AM,1,60,Gretel,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,2,183,Mason,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,2,190,Scarlett,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,2,203,Benny,Proximity,Beeker
G_Mas20221027AM,Mason,10/27/2022,AM,2,213,Bias,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,2,222,Bailey,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,2,233,Beeker,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,2,239,Gonzo,Groom,Gonzo
G_Mas20221027AM,Mason,10/27/2022,AM,2,245,Gretel,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,3,373,Mason,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,3,390,Scarlett,Manipulate,
G_Mas20221027AM,Mason,10/27/2022,AM,3,398,Benny,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,3,403,Bias,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,3,418,Bailey,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,3,430,Beeker,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,3,443,Gonzo,Solo-Feed,
G_Mas20221027AM,Mason,10/27/2022,AM,3,456,Gretel,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,4,555,Mason,Groom,Bailey
G_Mas20221027AM,Mason,10/27/2022,AM,4,561,Mason,Proximity,Benny
G_Mas20221027AM,Mason,10/27/2022,AM,4,573,Scarlett,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,4,576,Benny,Contact,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,4,585,Bias,,
G_Mas20221027AM,Mason,10/27/2022,AM,4,593,Bailey,Proximity,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,4,604,Beeker,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,4,609,Gonzo,Groom,Gretel
G_Mas20221027AM,Mason,10/27/2022,AM,4,611,Gretel,Contact,Gonzo
G_Mas20221027AM,Mason,10/27/2022,AM,5,730,Mason,Contact,Benny
G_Mas20221027AM,Mason,10/27/2022,AM,5,744,Scarlett,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,5,748,Benny,Contact,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,5,751,Bias,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,5,769,Bailey,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,5,778,Beeker,,
G_Mas20221027AM,Mason,10/27/2022,AM,5,810,Gonzo,Contact,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,5,814,Gonzo,Proximity,Benny
G_Mas20221027AM,Mason,10/27/2022,AM,5,820,Gretel,Groom,Gretel
G_Mas20221027AM,Mason,10/27/2022,AM,6,903,Mason,Groom,Gonzo
G_Mas20221027AM,Mason,10/27/2022,AM,6,909,Scarlett,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,6,916,Benny,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,6,921,Bias,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,6,928,Bailey,,
G_Mas20221027AM,Mason,10/27/2022,AM,6,940,Beeker,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,6,943,Gonzo,Contact,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,6,956,Gretel,Proximity,Bailey
G_Mas20221027AM,Mason,10/27/2022,AM,7,1081,Mason,Groom,Gonzo
G_Mas20221027AM,Mason,10/27/2022,AM,7,1084,Scarlett,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,7,1094,Benny,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,7,1095,Bias,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,7,1098,Bailey,Groom,Gretel
G_Mas20221027AM,Mason,10/27/2022,AM,7,1100,Beeker,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,7,1103,Gonzo,Contact,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,7,1106,Gretel,Contact,Bailey
G_Mas20221027AM,Mason,10/27/2022,AM,8,1261,Mason,Groom,Gonzo
G_Mas20221027AM,Mason,10/27/2022,AM,8,1274,Scarlett,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,8,1283,Benny,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,8,1285,Bias,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,8,1297,Bailey,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,8,1312,Beeker,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,8,1316,Gonzo,Contact,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,8,1324,Gretel,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,9,1441,Mason,Groom,Gonzo
G_Mas20221027AM,Mason,10/27/2022,AM,9,1446,Scarlett,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,9,1451,Benny,Contact,Bias
G_Mas20221027AM,Mason,10/27/2022,AM,9,1453,Bias,Groom,Benny
G_Mas20221027AM,Mason,10/27/2022,AM,9,1457,Bailey,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,9,1463,Beeker,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,9,1464,Gonzo,Contact,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,9,1466,Gretel,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,10,1623,Mason,Contact,Gonzo
G_Mas20221027AM,Mason,10/27/2022,AM,10,1629,Scarlett,Manipulate,
G_Mas20221027AM,Mason,10/27/2022,AM,10,1638,Benny,Contact,Bias
G_Mas20221027AM,Mason,10/27/2022,AM,10,1643,Bias,Groom,Benny
G_Mas20221027AM,Mason,10/27/2022,AM,10,1647,Bias,Proximity,Beeker
G_Mas20221027AM,Mason,10/27/2022,AM,10,1652,Bailey,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,10,1653,Beeker,Groom,Benny
G_Mas20221027AM,Mason,10/27/2022,AM,10,1656,Beeker,Proximity,Bias
G_Mas20221027AM,Mason,10/27/2022,AM,10,1661,Gonzo,Groom,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,10,1665,Gretel,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,11,1802,Mason,Contact,Gonzo
G_Mas20221027AM,Mason,10/27/2022,AM,11,1822,Scarlett,Solo-Feed,
G_Mas20221027AM,Mason,10/27/2022,AM,11,1830,Benny,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,11,1833,Bias,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,11,1838,Bailey,Inactive,
G_Mas20221027AM,Mason,10/27/2022,AM,11,1841,Beeker,Locomote,
G_Mas20221027AM,Mason,10/27/2022,AM,11,1845,Gonzo,Contact,Mason
G_Mas20221027AM,Mason,10/27/2022,AM,11,1851,Gretel,Solo-Feed,
